video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_111,2024-12-28 10:50:40.993199,10011,611.0,308.0,18915.699095392025,9.074330769436424,475521,Entertainment,Mobile,IN,157.1351596440222
vid_1578,2024-07-23 10:50:40.993199,10023,1633.0,295.0,35810.23718450982,2.7343287008200625,950294,Music,TV,UK,254.1896254277856
vid_733,2024-06-22 10:50:40.993199,9989,1910.0,273.0,27019.329063739715,23.357635422105904,170799,Education,Mobile,IN,216.9501969111044
vid_121,2024-06-26 10:50:40.993199,9970,1118.0,190.0,51075.86800236349,17.236817970644843,677741,Education,Mobile,UK,315.2276773329881
vid_3404,2024-09-08 10:50:40.993199,9838,881.0,345.0,29182.94280089488,3.373664926586081,101989,Music,Desktop,US,209.9155655805367
vid_4169,2025-04-30 10:50:40.993199,10241,1107.0,262.0,45972.15301180218,24.108432933548496,140570,Music,Desktop,AU,293.6264759138569
vid_1611,2025-05-31 10:50:40.993199,10042,,471.0,39041.60681168604,20.04666887196271,275221,Entertainment,Mobile,US,247.98727787386392
vid_2456,2024-10-31 10:50:40.993199,9969,518.0,66.0,15817.779853943262,16.17302681518664,682910,Lifestyle,Mobile,CA,136.5533093239605
vid_3801,2024-10-27 10:50:40.993199,10015,428.0,202.0,39307.35825026003,4.909883784392024,744816,Entertainment,Desktop,UK,248.3260610479361
vid_829,2024-08-20 10:50:40.993199,9992,393.0,116.0,43996.01317625727,2.4252535379602755,773589,Tech,TV,UK,268.2313833171515
vid_3208,2024-10-21 10:50:40.993199,9885,1263.0,179.0,50881.99458020518,11.469730581933849,411579,Music,Mobile,CA,316.1738759666638
vid_3698,2024-07-14 10:50:40.993199,10104,1106.0,140.0,32154.13961809022,23.386731860134496,368036,Entertainment,Tablet,DE,225.6530905765236
vid_344,2025-03-22 10:50:40.993199,10063,,174.0,55187.82744461511,22.5334823488526,936310,Lifestyle,Desktop,DE,341.234108154754
vid_1516,2024-11-29 10:50:40.993199,9967,1315.0,434.0,48674.97930529868,19.26998411262173,704438,Education,Desktop,IN,311.4725930904055
vid_4531,2025-02-24 10:50:40.993199,10003,1606.0,147.0,34863.407705880934,15.399199616907476,363961,Gaming,Desktop,IN,246.61376955703776
vid_4761,2024-08-15 10:50:40.993199,9893,1473.0,427.0,48958.53890985277,11.549213700497829,854810,Education,Desktop,DE,315.019166075224
vid_1829,2024-11-18 10:50:40.993199,9807,238.0,344.0,44200.55640500417,11.587383187578926,391752,Tech,Desktop,CA,269.48646367409987
vid_4018,2024-08-28 10:50:40.993199,10075,489.0,216.0,19134.66727208462,19.501072675890097,843398,Entertainment,Mobile,AU,154.82286468902976
vid_3537,2025-03-16 10:50:40.993199,10028,541.0,476.0,21733.856349145342,13.412406121213412,679813,Education,Mobile,US,172.19439977256155
vid_1349,2024-07-08 10:50:40.993199,10017,263.0,366.0,58502.47431834816,24.42326441076632,425557,Gaming,Tablet,AU,338.8153540514619
vid_1320,2024-12-31 10:50:40.993199,10206,510.0,374.0,39837.644893480974,26.678273869418973,871186,Gaming,Desktop,DE,256.1868888980983
vid_4477,2024-07-06 10:50:40.993199,9882,1090.0,240.0,41495.21803702448,15.42440215906059,31807,Gaming,Mobile,US,269.9789684052203
vid_1374,2024-10-31 10:50:40.993199,10043,,458.0,49148.29655248118,21.64124700992432,681313,Music,Tablet,CA,302.6017153268195
vid_3146,2024-10-31 10:50:40.993199,9958,1115.0,290.0,,15.578803412010007,612487,Education,TV,US,278.7621976573651
vid_4793,2025-01-27 10:50:40.993199,9975,1435.0,424.0,43551.10058856004,6.3221679004050735,554600,Education,Tablet,DE,289.24817596066254
vid_4059,2025-03-17 10:50:40.993199,9905,1149.0,154.0,18343.184480731048,21.789907323275514,638568,Lifestyle,Desktop,DE,160.48366068535984
vid_3288,2024-10-31 10:50:40.993199,10056,1159.0,227.0,38809.09591048092,24.890911297538945,570677,Tech,Tablet,AU,259.1842499161332
vid_385,2024-12-24 10:50:40.993199,9913,891.0,333.0,17168.096763410147,11.77688047256494,123481,Lifestyle,Tablet,UK,153.6275500290175
vid_4299,2024-08-03 10:50:40.993199,10029,1510.0,105.0,25231.52349654888,28.67466192434672,350698,Entertainment,Desktop,UK,198.96752339650664
vid_38,2024-09-06 10:50:40.993199,10015,1022.0,,48282.87594019235,17.475999423649007,565977,Entertainment,Desktop,DE,305.955390328511
vid_2694,2025-03-13 10:50:40.993199,10131,1213.0,,30172.142214368647,4.849805952494261,619239,Gaming,TV,UK,220.91828530816665
vid_2637,2024-07-29 10:50:40.993199,10138,1589.0,355.0,45385.04830959742,24.38903723357162,724022,Music,Mobile,UK,300.20460693370967
vid_2270,2025-06-02 10:50:40.993199,10108,952.0,474.0,25115.60027336328,20.28931884487067,623415,Music,TV,AU,195.58421069084068
vid_4513,2025-02-04 10:50:40.993199,9990,1751.0,464.0,17046.497031867708,13.290374567111568,840933,Tech,TV,AU,170.4881301403439
vid_2766,2024-12-18 10:50:40.993199,9973,1198.0,239.0,30269.47735920169,16.418280320888666,859554,Lifestyle,TV,DE,219.36800591473943
vid_2768,2024-09-10 10:50:40.993199,9888,1226.0,147.0,52577.55439550509,6.5974239482603805,688382,Education,Tablet,AU,322.9973570831019
vid_3951,2025-01-02 10:50:40.993199,9872,535.0,286.0,37094.5994363004,28.66471673476753,802247,Lifestyle,TV,US,240.43162875470173
vid_3805,2024-06-15 10:50:40.993199,9890,1550.0,360.0,50321.73808464062,6.475620643271233,717903,Lifestyle,Tablet,AU,321.60225956647656
vid_150,2025-04-23 10:50:40.993199,9848,351.0,435.0,25514.725970738986,4.043239462175949,659298,Tech,TV,DE,185.1112953775782
vid_1164,2024-07-16 10:50:40.993199,10036,1508.0,161.0,21911.09551336872,19.776421580629705,542636,Education,Tablet,DE,184.2778369744752
vid_2626,2024-08-06 10:50:40.993199,10134,917.0,505.0,50275.41459671317,25.657370855867786,836222,Music,TV,CA,314.2677738103781
vid_1560,2025-02-02 10:50:40.993199,9837,1757.0,298.0,,19.74491332275728,69324,Lifestyle,Tablet,US,207.97383935144097
vid_564,2024-10-23 10:50:40.993199,9805,595.0,258.0,28536.69256618245,4.826321459562882,798307,Tech,Desktop,UK,200.2859704165385
vid_3408,2025-03-18 10:50:40.993199,10037,1862.0,113.0,53319.24087712276,12.175393378541706,53158,Music,Mobile,US,337.6171991043011
vid_715,2024-11-13 10:50:40.993199,10055,1670.0,499.0,43807.98914588626,20.130163525465683,25887,Lifestyle,Desktop,CA,296.20419688244976
vid_686,2024-08-18 10:50:40.993199,10185,1987.0,291.0,28463.86585525061,25.022926496129205,833308,Gaming,TV,US,226.4145526558687
vid_1344,2025-02-24 10:50:40.993199,10030,1078.0,366.0,28323.792175081675,27.17196887379193,954084,Music,Desktop,AU,210.6123075623264
vid_935,2024-11-27 10:50:40.993199,10234,1225.0,430.0,52200.85704365935,19.14309291861351,160611,Education,Tablet,DE,327.8710333115807
vid_4223,2025-04-09 10:50:40.993199,9939,,205.0,40173.17120773701,9.20317870508786,172151,Tech,TV,AU,253.16352986089385
vid_3261,2024-12-25 10:50:40.993199,9897,1359.0,455.0,,2.8509058780296828,644124,Tech,TV,AU,348.6639163342212
vid_760,2024-09-27 10:50:40.993199,9959,305.0,99.0,35059.04436436812,9.52603250658166,448135,Tech,Tablet,DE,224.1211100288668
vid_2512,2024-09-09 10:50:40.993199,9827,1584.0,229.0,34907.58041653209,9.908514216832288,731948,Education,Tablet,CA,246.93623534199028
vid_3598,2025-02-02 10:50:40.993199,9959,,363.0,26199.472210347856,10.71133946255885,154158,Entertainment,Desktop,US,202.01467202784715
vid_2152,2024-09-06 10:50:40.993199,9841,309.0,76.0,48788.233911636285,24.1230275604123,185586,Education,Tablet,DE,287.90647792535964
vid_4710,2024-08-13 10:50:40.993199,9982,1065.0,129.0,47596.389627638266,6.88094312535381,357150,Education,TV,US,296.9267189453556
vid_4106,2025-06-04 10:50:40.993199,9991,441.0,135.0,55726.513858351296,2.730033238987252,938427,Tech,Tablet,CA,324.6815895285096
vid_3239,2024-07-16 10:50:40.993199,9943,1767.0,224.0,35213.33860192493,7.8666656290477,38009,Education,TV,IN,252.04149751543588
vid_695,2024-09-17 10:50:40.993199,10076,946.0,278.0,40045.33490101623,8.046020134113837,978086,Gaming,Tablet,DE,262.33239953435947
vid_1604,2024-07-22 10:50:40.993199,9934,383.0,182.0,50688.821092028506,29.384057364477204,473500,Gaming,Tablet,IN,300.4451539629184
vid_3342,2024-08-20 10:50:40.993199,9920,1576.0,189.0,44741.61009813813,14.890242385458285,675471,Lifestyle,Tablet,AU,292.9586927880457
vid_1870,2025-01-25 10:50:40.993199,10214,,248.0,60789.67591543902,23.093598856455348,344398,Entertainment,Desktop,CA,350.04052503515175
vid_4678,2024-12-02 10:50:40.993199,10021,540.0,113.0,42828.89273353331,12.54385826704077,936269,Entertainment,Mobile,IN,265.3550324758085
vid_3949,2025-03-28 10:50:40.993199,9916,465.0,170.0,41063.01332738973,26.33768345260432,438829,Lifestyle,TV,US,256.1732674011336
vid_1247,2025-01-13 10:50:40.993199,9971,489.0,308.0,26740.54828866161,24.610067230266107,355093,Music,Desktop,US,191.72041764948565
vid_1779,2024-11-07 10:50:40.993199,9981,,187.0,47772.209075059785,15.014578185472804,683688,Tech,TV,UK,307.1003352569929
vid_2734,2024-07-16 10:50:40.993199,9917,1148.0,472.0,48686.24071922356,7.971689363611471,329597,Lifestyle,Mobile,AU,309.0479973311107
vid_2279,2024-09-04 10:50:40.993199,9902,767.0,197.0,15065.063089446548,8.528525430509648,430058,Gaming,Tablet,CA,139.18669681935842
vid_107,2025-04-16 10:50:40.993199,9878,1525.0,226.0,52869.22505593105,4.496710747225368,978047,Gaming,Tablet,DE,330.81716405425004
vid_4703,2024-10-20 10:50:40.993199,10004,1068.0,440.0,15784.87660940256,29.31268006389585,285006,Music,TV,DE,152.46166307714824
vid_4414,2024-06-24 10:50:40.993199,9994,747.0,147.0,55061.54796638458,5.581866066143836,836434,Lifestyle,Tablet,UK,327.02779331322034
vid_4778,2025-04-26 10:50:40.993199,9895,1571.0,330.0,48466.69368325279,9.456773126377657,488248,Gaming,Tablet,DE,312.72795234411274
vid_1260,2024-09-19 10:50:40.993199,10034,1694.0,,53001.628842221005,19.586227790163463,907852,Music,Tablet,IN,335.88073907473034
vid_2922,2024-07-10 10:50:40.993199,10095,1636.0,124.0,33024.85755358515,20.91263622396258,993625,Lifestyle,Mobile,CA,238.54552689064144
vid_3628,2025-01-31 10:50:40.993199,10051,892.0,485.0,36175.64749343189,11.83170361148536,671448,Education,Mobile,CA,246.5880252588049
vid_1199,2024-06-16 10:50:40.993199,9979,1071.0,455.0,52669.431961703536,24.387937370515758,450103,Entertainment,TV,UK,326.534327813264
vid_2485,2024-08-16 10:50:40.993199,9818,1188.0,60.0,57853.82254861295,13.216843593852085,470967,Lifestyle,Mobile,CA,345.35936499561933
vid_3294,2024-09-04 10:50:40.993199,9821,1414.0,97.0,17272.17674083979,9.153712306598749,492050,Gaming,Tablet,CA,158.57165274523123
vid_1162,2024-10-08 10:50:40.993199,10055,1450.0,170.0,45277.640266390365,18.9578097114806,502906,Tech,Mobile,DE,293.6970631179166
vid_541,2025-03-05 10:50:40.993199,9939,1207.0,93.0,42636.37585712102,19.996866700262014,650262,Tech,Mobile,CA,275.1403694975417
vid_2306,2024-06-22 10:50:40.993199,10145,1414.0,269.0,15772.143423978903,8.564090941135165,59483,Entertainment,TV,DE,156.14408408818582
vid_928,2024-09-17 10:50:40.993199,10133,1421.0,498.0,51725.37750789884,26.94239938979645,464793,Education,Desktop,US,329.64057938466493
vid_1354,2024-10-28 10:50:40.993199,10010,1363.0,369.0,35423.593124903135,18.732594053632603,641463,Entertainment,Mobile,AU,248.93032205506776
vid_2014,2025-01-30 10:50:40.993199,10052,584.0,371.0,22632.864146061915,24.74766699648247,579545,Entertainment,Desktop,CA,175.4922376976114
vid_3559,2024-08-12 10:50:40.993199,10031,453.0,454.0,40463.84268764222,13.697583445267894,253867,Entertainment,Tablet,IN,258.6226110636944
vid_3840,2025-04-04 10:50:40.993199,9946,394.0,127.0,45159.878499475104,28.258421920699973,990756,Education,TV,DE,273.68503805747173
vid_1223,2025-03-21 10:50:40.993199,9991,1391.0,75.0,25519.941524838214,6.492214709857942,996526,Gaming,Desktop,UK,197.5683700548688
vid_4423,2025-03-30 10:50:40.993199,9928,1139.0,448.0,19488.06983763535,5.556685532157672,428005,Music,Desktop,AU,170.88231063959844
vid_3472,2025-05-27 10:50:40.993199,10110,501.0,313.0,27973.95846039838,25.962269913342947,737561,Education,Mobile,DE,198.55180353113016
vid_2306,2025-02-08 10:50:40.993199,10171,1830.0,184.0,30801.158962523263,3.8913874256103145,800256,Gaming,Mobile,AU,232.8233978954904
vid_735,2024-11-30 10:50:40.993199,9925,1271.0,74.0,51496.31968900813,19.47832615530021,331551,Gaming,TV,AU,317.6113761595869
vid_3885,2025-06-08 10:50:40.993199,9985,1713.0,399.0,23259.886869409074,23.277025898846837,307648,Gaming,Desktop,US,197.98502896714436
vid_2880,2024-07-25 10:50:40.993199,10038,481.0,100.0,30283.95841133157,13.575072494613195,651143,Gaming,Mobile,IN,205.0625793367986
vid_3292,2025-04-25 10:50:40.993199,9937,429.0,430.0,20781.98383726688,16.570483750924748,122484,Tech,Tablet,IN,164.51701542558402
vid_2801,2025-05-18 10:50:40.993199,9911,1666.0,203.0,52147.67484610026,19.44491600650589,815625,Tech,Desktop,US,329.6154403860082
vid_4776,2024-10-22 10:50:40.993199,9948,904.0,78.0,33483.65347895495,17.92788646447315,384066,Entertainment,Mobile,IN,226.5708487921736
vid_1459,2024-09-15 10:50:40.993199,10105,1627.0,501.0,,24.576548810646518,191857,Entertainment,TV,DE,205.21886032441347
vid_572,2024-09-26 10:50:40.993199,9973,1067.0,327.0,43731.5163440503,8.290816077671003,461030,Tech,Tablet,US,282.09621287530825
vid_1633,2025-05-30 10:50:40.993199,10214,1042.0,435.0,33929.54588990774,8.117927234103892,139449,Music,Mobile,CA,238.56672840260703
vid_1204,2024-06-18 10:50:40.993199,9799,1267.0,398.0,15268.473565442517,20.94056220256356,506181,Gaming,Tablet,UK,151.65734624055992
vid_4122,2024-11-15 10:50:40.993199,9960,1102.0,495.0,33849.072442946584,4.375748678844248,609426,Lifestyle,Desktop,CA,238.9263759115222
vid_99,2024-07-10 10:50:40.993199,10071,690.0,342.0,46666.20661973786,10.972973359658614,846157,Tech,Mobile,IN,290.22071187465656
vid_1722,2025-05-23 10:50:40.993199,10112,1223.0,,38626.790362782245,15.308226183720038,69230,Gaming,TV,DE,263.13681956929
vid_1426,2025-02-07 10:50:40.993199,10035,448.0,257.0,33991.9645824113,15.679937153939989,789527,Entertainment,Desktop,CA,224.65970723420887
vid_4846,2024-12-25 10:50:40.993199,9955,530.0,291.0,41409.94564359142,13.983166091125582,731462,Tech,TV,CA,261.2089450385006
vid_4064,2025-04-07 10:50:40.993199,9850,208.0,325.0,27735.300549002262,29.45767444934797,652291,Lifestyle,Mobile,DE,191.24229411141928
vid_787,2025-03-16 10:50:40.993199,9960,1366.0,316.0,34595.130060187425,20.18086079748477,382068,Entertainment,Desktop,DE,243.90461611155388
vid_1662,2024-07-11 10:50:40.993199,9873,1138.0,65.0,51403.19078872999,23.492262688516387,230975,Lifestyle,Mobile,CA,314.4607721735683
vid_1152,2025-02-25 10:50:40.993199,9941,1174.0,168.0,32471.174743981737,22.67687306716376,249242,Lifestyle,Tablet,US,227.94845574551331
vid_4476,2024-11-11 10:50:40.993199,10118,1518.0,176.0,40777.34306627797,10.296449395141616,143110,Tech,Desktop,AU,274.0803702312592
vid_4945,2024-06-09 10:50:40.993199,10164,1617.0,53.0,50364.3688467379,16.378573726343852,935196,Education,Tablet,AU,319.1059269551307
vid_4508,2024-09-22 10:50:40.993199,9998,1373.0,92.0,43415.28442682505,4.917390561024988,394275,Music,Mobile,IN,281.9558880570589
vid_4643,2025-01-14 10:50:40.993199,10089,1828.0,407.0,18217.19333116071,9.610087113550156,3653,Music,Mobile,US,176.86699556851735
vid_1933,2024-12-03 10:50:40.993199,10049,805.0,357.0,49447.90806969035,14.961267149200644,326275,Entertainment,Tablet,US,305.45486976069753
vid_3294,2025-04-20 10:50:40.993199,10004,251.0,418.0,44455.16041856307,25.622164546854595,955576,Lifestyle,TV,US,273.2085504560312
vid_2338,2024-07-29 10:50:40.993199,9842,,433.0,16766.79519636698,22.555382723280296,699852,Music,Mobile,DE,171.09674199895886
vid_2510,2025-05-25 10:50:40.993199,9947,1453.0,295.0,38305.00837722009,6.119434853111768,904390,Entertainment,Mobile,DE,262.4615999446541
vid_1750,2025-06-04 10:50:40.993199,10086,1432.0,421.0,49898.744518804575,16.243668861358003,937874,Music,Tablet,DE,319.6495992611616
vid_3720,2024-06-30 10:50:40.993199,9941,787.0,308.0,50626.86533078466,7.006672253632554,360183,Music,Tablet,AU,309.29883078181047
vid_216,2025-04-15 10:50:40.993199,9993,863.0,,36101.75641590455,7.693339728519794,789602,Music,TV,DE,238.4781494471838
vid_3629,2025-01-24 10:50:40.993199,10126,1775.0,191.0,33519.6217413246,18.77368829196444,716159,Education,Desktop,IN,244.58022706250784
vid_450,2024-09-25 10:50:40.993199,10081,302.0,187.0,18495.0696075613,28.958980305358985,5918,Music,TV,DE,148.1262529424466
vid_3482,2025-03-02 10:50:40.993199,9945,690.0,353.0,35241.532077993645,18.476047032133465,522783,Lifestyle,TV,IN,235.89122747778825
vid_1657,2025-01-17 10:50:40.993199,9945,847.0,249.0,47737.72091236181,16.760628466669168,214764,Entertainment,Mobile,DE,295.7158852631426
vid_4019,2025-02-24 10:50:40.993199,10011,1953.0,331.0,20366.12390942977,4.840542817252997,953721,Lifestyle,Mobile,DE,187.43397505802727
vid_4291,2025-04-08 10:50:40.993199,10035,619.0,394.0,40047.19363396554,23.82183454515056,552287,Education,Mobile,US,258.5010051494578
vid_1530,2024-06-12 10:50:40.993199,10037,1940.0,311.0,23799.27542278881,21.253640369034883,353498,Tech,Tablet,DE,203.18797795303132
vid_676,2024-07-13 10:50:40.993199,10050,678.0,306.0,23327.242935175524,2.17606643943427,518712,Education,TV,AU,179.25392370418425
vid_548,2025-02-23 10:50:40.993199,9944,1432.0,361.0,50077.22728537976,5.061175225672595,559567,Tech,Mobile,CA,318.71994568479823
vid_4069,2025-04-02 10:50:40.993199,10014,1211.0,439.0,27488.299561320106,19.358391099303383,352872,Music,TV,CA,210.1305761086664
vid_2380,2024-10-02 10:50:40.993199,9978,1855.0,295.0,31447.685163154976,8.279753749095011,653929,Tech,Tablet,UK,237.20334279315
vid_2090,2024-06-23 10:50:40.993199,10021,627.0,375.0,57528.34760845297,11.550972441973377,158421,Tech,Desktop,IN,340.65452289850487
vid_1288,2024-06-27 10:50:40.993199,9901,824.0,304.0,16300.273422442737,14.98363939827264,619846,Education,Desktop,IN,147.82365538842356
vid_2723,2024-07-05 10:50:40.993199,10024,730.0,69.0,47402.07816680041,19.81328196044928,24033,Education,Mobile,CA,289.4404629823091
vid_1620,2024-07-22 10:50:40.993199,9952,1343.0,264.0,,21.077293197964565,498634,Education,Mobile,DE,352.18424214698194
vid_118,2025-05-09 10:50:40.993199,10147,,487.0,52252.46145486325,2.169592827599143,162053,Music,Tablet,IN,320.5626434594724
vid_4801,2024-07-19 10:50:40.993199,10145,1586.0,493.0,34630.371228708165,26.982473804956957,491977,Tech,TV,CA,251.85806342795277
vid_3379,2024-11-12 10:50:40.993199,10054,1634.0,429.0,40950.33753312752,23.352615215100883,381567,Entertainment,TV,IN,280.904626659369
vid_4164,2024-10-10 10:50:40.993199,10008,1325.0,244.0,51991.30212148361,13.54574017453426,462312,Gaming,Mobile,IN,324.2274180327656
vid_4761,2024-12-25 10:50:40.993199,9916,1036.0,,42603.67802399379,17.877350889550257,797210,Education,Mobile,UK,277.8913493603244
vid_1930,2024-11-03 10:50:40.993199,9923,880.0,146.0,33771.7685814265,26.755024216787707,800858,Education,Mobile,UK,228.5551613976283
vid_1698,2025-04-10 10:50:40.993199,10193,1619.0,180.0,53915.53039566123,12.988409170691977,678528,Entertainment,Desktop,CA,338.21627462365194
vid_2757,2024-06-24 10:50:40.993199,9967,1306.0,146.0,25609.252609614552,11.372608884595106,957963,Education,Mobile,DE,197.6237579858357
vid_2675,2024-08-27 10:50:40.993199,9994,480.0,454.0,31491.58309250163,25.584262978526507,728864,Gaming,Tablet,AU,216.59384704901743
vid_238,2025-02-19 10:50:40.993199,10037,386.0,257.0,16147.402040865529,22.73484652846266,690141,Music,Tablet,US,139.47568539599706
vid_3438,2025-02-03 10:50:40.993199,10029,560.0,288.0,,27.941240985987527,14332,Education,Mobile,CA,203.6031891299565
vid_2883,2025-04-11 10:50:40.993199,10056,1039.0,113.0,38619.54099514731,24.154698961740028,361508,Music,Tablet,CA,254.2687460683588
vid_1643,2024-12-14 10:50:40.993199,10091,1241.0,,58676.50226056921,24.883971826649383,434913,Education,TV,UK,353.16970858149745
